LYLTY_CARD_NBR,TOT_SALES,PURCHASE_FREQUENCY,CLUSTER
167394,15.6,3,2
167395,3.0,1,2
167396,10.6,3,2
167399,6.0,1,2
167401,15.9,3,2
167402,7.4,1,2
167405,3.8,1,2
167406,17.400000000000002,2,2
167407,6.3,2,2
167408,12.9,3,2
167410,2.9,1,2
167411,9.7,3,2
167412,3.0,1,2
167414,1.7,1,2
167415,5.4,1,2
167417,18.5,1,2
167418,4.6,1,2
167419,5.4,1,2
167420,6.2,1,2
167421,10.2,1,2
167423,12.4,2,2
167425,5.6,2,2
167426,22.1,4,0
167427,5.4,1,2
167428,10.6,2,2
167430,1.7,1,2
167431,6.5,2,2
167432,6.6,1,2
167433,42.7,7,1
167434,7.0,2,2
167436,2.7,1,2
167437,10.4,2,2
167441,2.6,1,2
167443,3.0,1,2
167447,22.3,5,0
167450,6.2,1,2
167452,4.8,1,2
167455,2.1,1,2
167456,8.3,3,2
167458,3.0,1,2
167461,4.2,1,2
167462,19.2,3,2
167465,17.2,3,2
167469,6.5,2,2
167470,3.0,1,2
167471,1.7,1,2
167474,1.9,1,2
167476,3.0,1,2
167477,13.9,2,2
167479,7.0,2,2
167480,4.6,1,2
167481,12.700000000000001,3,2
167483,5.7,1,2
167485,3.8,1,2
167486,2.7,1,2
167487,2.7,1,2
167488,7.1000000000000005,2,2
167489,3.6,1,2
167490,7.1,2,2
168000,57.9,10,1
168001,49.8,7,1
168002,25.4,3,0
168003,3.4,1,2
168004,43.2,6,0
168005,83.0,10,1
168006,56.2,8,1
168007,44.8,7,1
168008,50.0,7,1
168009,23.8,4,0
168010,24.2,3,0
168011,35.6,5,0
168012,52.8,8,1
168013,82.8,11,1
168014,37.4,6,0
168015,66.8,8,1
168016,17.4,3,2
168017,75.6,11,1
168018,64.6,9,1
168019,55.6,7,1
168020,22.799999999999997,4,0
168021,62.0,10,1
168022,53.4,8,1
168023,19.6,3,2
168024,56.9,8,1
168025,45.2,7,1
168026,50.2,6,1
168027,73.4,9,1
168028,44.0,8,1
168029,35.4,5,0
168030,26.0,4,0
168031,33.4,5,0
168032,80.0,12,1
168033,16.6,3,2
168034,65.8,9,1
168035,25.6,3,0
168036,57.6,8,1
168037,74.2,10,1
168038,55.8,8,1
168039,16.4,2,2
168040,52.4,7,1
168041,73.2,10,1
168042,24.0,3,0
168043,50.6,9,1
168044,51.0,7,1
168045,47.0,6,0
168046,14.6,3,2
168047,22.0,3,0
168048,14.2,2,2
168049,28.799999999999997,4,0
168050,19.8,4,0
168051,33.0,5,0
168052,57.4,9,1
168053,36.6,5,0
168054,76.2,12,1
168055,34.8,6,0
168056,52.6,8,1
168057,21.2,3,2
168058,30.2,3,0
168059,63.6,9,1
168060,30.6,5,0
168061,33.8,5,0
168062,42.0,6,0
168063,66.2,9,1
168064,65.0,10,1
168065,40.2,7,0
168066,48.2,6,0
168067,16.4,3,2
168068,51.2,5,0
168069,27.6,3,0
168070,29.8,4,0
168071,40.6,4,0
168072,51.4,7,1
168073,34.2,5,0
168074,26.6,3,0
168075,53.8,7,1
168076,48.6,5,0
168077,34.2,6,0
168078,31.200000000000003,5,0
168079,38.5,8,1
168080,31.0,4,0
168081,57.400000000000006,6,1
168082,58.6,9,1
168083,45.0,6,0
168084,58.2,8,1
168085,60.1,9,1
168086,61.6,7,1
168087,68.6,9,1
168088,15.0,2,2
168089,87.2,11,1
168090,36.2,5,0
168091,48.4,8,1
168092,54.8,7,1
168093,35.8,6,0
168094,43.6,7,1
168095,38.8,5,0
168096,80.2,10,1
168097,14.6,2,2
168098,61.2,7,1
168099,24.2,4,0
168100,61.2,8,1
168101,49.25,7,1
168102,19.8,3,2
168103,27.2,4,0
168104,57.8,8,1
168105,66.4,8,1
168106,25.1,4,0
168107,60.4,8,1
168108,30.2,3,0
168109,36.2,5,0
168110,51.8,7,1
168111,51.6,9,1
168112,32.599999999999994,4,0
168113,25.599999999999998,4,0
168114,59.6,10,1
168115,13.6,2,2
168116,34.2,4,0
168117,55.4,8,1
168118,57.599999999999994,8,1
168119,18.0,3,2
168120,68.8,9,1
168121,60.8,9,1
168122,33.0,4,0
168123,25.6,5,0
168124,59.6,9,1
168125,67.4,10,1
168126,10.600000000000001,2,2
168127,54.8,7,1
168128,55.6,7,1
168129,59.2,7,1
168130,60.0,8,1
168131,29.8,5,0
168132,49.2,7,1
168133,72.6,11,1
168134,40.6,5,0
168135,37.6,6,0
168136,17.4,2,2
168137,21.6,2,2
168138,48.599999999999994,7,1
168139,96.2,13,1
168140,86.5,13,1
168141,22.6,3,0
168142,54.4,8,1
168143,59.8,8,1
168144,15.8,3,2
168145,31.200000000000003,4,0
168146,57.8,10,1
168147,30.0,5,0
168148,46.8,7,1
168149,16.4,2,2
168150,36.8,6,0
168151,61.6,10,1
168152,22.5,4,0
168153,66.6,7,1
168154,12.399999999999999,2,2
168155,28.2,4,0
168156,19.4,3,2
168157,46.6,7,1
168158,64.0,10,1
168159,47.6,5,0
168160,40.1,6,0
168161,97.60000000000001,13,1
168162,40.6,6,0
168163,49.800000000000004,8,1
168164,26.8,4,0
168165,58.8,8,1
168166,41.2,6,0
168167,26.0,4,0
168168,24.8,4,0
168169,57.0,7,1
168170,55.9,7,1
168171,54.2,9,1
168172,10.600000000000001,2,2
168173,19.4,3,2
168174,53.2,10,1
168175,19.8,4,0
168176,23.2,3,0
168177,62.4,8,1
168178,66.4,9,1
168179,40.4,6,0
168180,35.2,6,0
168181,36.599999999999994,6,0
168182,34.2,5,0
168183,81.4,10,1
168184,18.8,3,2
168185,75.39999999999999,11,1
168186,19.4,2,2
168187,56.0,9,1
168188,4.2,1,2
168189,45.3,5,0
168190,4.2,1,2
168191,85.6,11,1
168192,24.8,3,0
168193,64.7,9,1
168194,50.6,9,1
168195,98.8,11,1
168196,40.8,7,0
168197,33.5,5,0
168198,89.0,12,1
168199,71.4,8,1
168200,15.799999999999999,2,2
168201,51.400000000000006,7,1
168202,27.0,3,0
168203,74.0,10,1
168204,41.8,6,0
168205,37.0,4,0
168206,43.4,6,0
168207,47.8,7,1
168208,31.6,6,0
168209,56.2,8,1
168210,10.2,2,2
168211,13.0,3,2
168212,46.3,8,1
168213,43.8,6,0
168214,19.0,3,2
168215,55.2,7,1
168216,37.6,5,0
168217,44.4,6,0
168218,28.0,5,0
168219,46.8,6,0
168220,54.6,8,1
168221,34.4,5,0
168222,63.199999999999996,10,1
168223,41.4,6,0
168224,23.4,4,0
168225,41.349999999999994,6,0
168226,33.9,6,0
168227,27.0,4,0
168228,82.0,10,1
168229,23.4,4,0
168230,14.200000000000001,3,2
168231,31.6,6,0
168232,40.400000000000006,5,0
168233,16.6,2,2
168234,40.2,7,0
168235,68.6,10,1
168236,22.8,4,0
168237,31.6,5,0
168238,51.2,7,1
168239,38.4,5,0
168240,35.6,6,0
168241,57.199999999999996,8,1
168242,53.8,7,1
168243,61.6,9,1
168244,86.0,10,1
168245,42.6,6,0
168246,39.0,7,0
168247,37.8,6,0
168248,70.8,9,1
168249,71.4,11,1
168250,34.0,6,0
168251,48.8,7,1
168252,37.4,6,0
168253,44.9,7,1
168254,35.9,5,0
168255,18.599999999999998,3,2
168256,54.0,8,1
168257,54.800000000000004,8,1
168258,30.4,4,0
168259,34.8,5,0
168260,61.4,8,1
168261,28.0,4,0
168262,53.1,8,1
168263,49.8,6,1
168264,45.4,7,1
168265,34.3,6,0
168266,30.2,5,0
168267,33.4,5,0
168268,36.0,5,0
169000,26.4,4,0
169002,4.2,1,2
169004,10.5,2,2
169005,12.899999999999999,2,2
169007,9.3,3,2
169008,3.4,1,2
169009,3.0,1,2
169010,4.4,1,2
169011,4.2,1,2
169012,4.4,1,2
169013,6.0,1,2
169014,6.0,2,2
169015,8.8,1,2
169017,3.7,1,2
169018,17.4,2,2
169020,11.4,2,2
169022,17.200000000000003,2,2
169025,18.8,3,2
169027,6.0,1,2
169028,29.2,3,0
169031,17.2,3,2
169033,6.6,1,2
169034,28.5,4,0
169036,12.5,2,2
169037,9.2,1,2
169041,6.0,1,2
169042,6.0,1,2
169044,1.9,1,2
169046,3.6,1,2
169047,6.6,1,2
169049,7.4,1,2
169051,6.0,1,2
169052,37.400000000000006,5,0
169053,6.0,1,2
169054,26.4,3,0
169056,6.8,2,2
169057,6.6,1,2
169059,5.4,1,2
169061,9.7,2,2
169063,2.1,1,2
169064,16.2,2,2
169065,7.5,2,2
169073,9.2,1,2
169074,23.1,4,0
169075,26.8,4,0
169077,8.8,1,2
169078,17.4,2,2
169080,5.8,1,2
169081,9.2,1,2
169085,9.5,2,2
169086,6.6,2,2
169087,4.2,1,2
169088,3.8,1,2
169089,2.1,1,2
169090,6.0,1,2
169091,5.9,2,2
169092,8.8,2,2
169093,15.799999999999999,2,2
169094,8.4,1,2
169095,7.6,1,2
169097,14.0,2,2
169098,16.6,2,2
169100,14.0,3,2
169101,2.6,1,2
169103,10.5,3,2
169104,5.8,1,2
169105,7.2,1,2
169107,3.4,1,2
169109,4.2,1,2
169110,6.4,2,2
169112,11.8,2,2
169113,11.2,2,2
169114,9.2,1,2
169117,12.600000000000001,3,2
169122,3.0,1,2
169123,20.8,3,2
169124,4.6,1,2
169125,9.4,2,2
169126,1.9,1,2
169127,3.0,1,2
169128,5.4,1,2
169129,3.0,1,2
169130,14.600000000000001,2,2
169131,17.299999999999997,3,2
169133,16.2,4,0
169135,3.0,1,2
169136,15.2,4,0
169137,3.7,1,2
169138,12.100000000000001,2,2
169140,7.4,1,2
169141,8.6,2,2
169143,11.4,1,2
169145,6.7,2,2
169146,5.2,1,2
169147,12.6,2,2
169149,3.6,1,2
169151,7.8,1,2
169152,43.2,8,1
169154,13.399999999999999,3,2
169155,13.0,1,2
169156,11.2,2,2
169158,7.2,1,2
169159,3.8,1,2
169161,5.4,1,2
169162,19.6,3,2
169163,11.399999999999999,2,2
169167,8.8,1,2
169168,6.8,2,2
169169,24.400000000000002,4,0
169170,1.7,1,2
169171,2.7,1,2
169172,18.6,3,2
169173,9.600000000000001,2,2
169174,9.0,2,2
169175,16.4,3,2
169178,11.8,1,2
169180,1.9,1,2
169181,16.4,3,2
169182,3.8,1,2
169183,23.200000000000003,2,2
169185,2.6,1,2
169186,3.4,1,2
169187,24.0,4,0
169189,9.2,1,2
169190,6.6,1,2
169191,5.2,1,2
169192,14.100000000000001,2,2
169195,10.2,1,2
169196,6.0,1,2
169197,2.6,1,2
169199,3.0,1,2
169200,17.3,3,2
169202,5.4,1,2
169203,12.899999999999999,2,2
169204,9.9,2,2
169205,5.4,1,2
169206,1.5,1,2
169209,6.1,2,2
169210,10.2,1,2
169211,8.8,1,2
169212,22.7,5,0
169213,14.5,1,2
169214,6.300000000000001,2,2
169216,7.2,2,2
169217,18.4,2,2
169218,2.7,1,2
169220,13.600000000000001,3,2
169221,11.8,2,2
169222,21.2,3,2
169224,21.6,2,2
169225,11.4,2,2
169227,9.2,1,2
169229,15.799999999999999,2,2
169231,7.1000000000000005,2,2
169232,6.0,1,2
169233,2.6,1,2
169235,8.2,2,2
169236,5.4,1,2
169239,14.6,3,2
169240,11.2,2,2
169242,27.8,4,0
169243,11.6,3,2
169244,14.200000000000001,2,2
169246,18.8,3,2
169247,4.8,1,2
169249,6.0,1,2
169250,15.2,2,2
169251,25.4,3,0
169253,23.2,3,0
169255,9.4,2,2
169256,11.4,1,2
169257,3.7,1,2
169258,19.5,3,2
169259,21.700000000000003,3,2
169260,6.0,1,2
169261,6.4,2,2
169262,4.6,1,2
169265,3.0,1,2
169267,5.8,1,2
169268,21.0,3,2
169269,3.6,1,2
169270,3.3,1,2
169271,9.100000000000001,2,2
169274,4.2,1,2
169281,9.0,2,2
169283,17.0,2,2
169288,8.2,2,2
169289,20.099999999999998,4,0
169290,6.0,1,2
169292,6.0,1,2
169293,12.600000000000001,3,2
169296,5.4,1,2
169299,13.2,2,2
169300,13.399999999999999,2,2
169301,15.4,3,2
169302,15.399999999999999,2,2
169303,6.6,1,2
169304,21.900000000000002,3,0
169305,18.6,3,2
169306,16.2,3,2
169307,6.0,1,2
169309,22.6,5,0
169311,13.200000000000001,2,2
169312,10.0,2,2
169313,4.2,1,2
169314,23.4,3,0
169315,2.9,1,2
169317,3.4,1,2
169319,3.8,1,2
169321,9.2,1,2
169322,4.4,1,2
169323,6.0,1,2
169324,13.399999999999999,2,2
169325,5.4,1,2
169326,19.6,3,2
169327,8.8,2,2
169328,10.0,2,2
169329,10.3,2,2
169330,16.6,2,2
169332,3.8,1,2
169333,9.2,1,2
169334,12.2,2,2
169335,9.399999999999999,2,2
169336,9.8,2,2
169337,7.4,1,2
169338,2.6,1,2
169339,10.0,2,2
169340,6.2,1,2
169341,3.1,1,2
169342,23.0,4,0
169343,19.5,3,2
169345,17.4,2,2
169348,3.4,1,2
169349,5.1,1,2
169350,7.9,2,2
169352,13.0,3,2
169353,11.8,2,2
169354,3.0,1,2
169355,15.2,2,2
169356,3.0,1,2
169357,14.8,2,2
169358,8.6,2,2
169359,7.8,1,2
169360,10.2,2,2
169361,3.9000000000000004,2,2
169363,10.4,2,2
169364,16.200000000000003,2,2
169365,45.3,6,0
169366,4.2,1,2
169367,5.4,1,2
169368,4.2,1,2
169369,6.0,1,2
169371,15.5,3,2
169372,7.199999999999999,2,2
169373,7.800000000000001,2,2
169375,7.6,1,2
169376,8.4,1,2
169377,7.4,1,2
169379,7.9,2,2
169380,6.0,1,2
169381,7.4,1,2
169382,12.0,2,2
169383,25.400000000000002,3,0
169386,12.2,2,2
169387,5.4,2,2
169388,3.8,1,2
169390,3.7,1,2
169391,3.8,1,2
169392,11.9,2,2
169393,4.2,1,2
169395,14.600000000000001,2,2
169396,5.4,1,2
169397,6.6,1,2
169398,12.899999999999999,2,2
169399,15.2,2,2
169400,5.7,2,2
169401,8.4,1,2
169402,10.899999999999999,3,2
169403,1.7,1,2
169404,20.200000000000003,2,2
169405,3.0,1,2
169407,14.899999999999999,2,2
169408,6.0,1,2
169410,4.6,1,2
169411,10.8,2,2
169413,8.6,1,2
169414,22.6,3,0
169415,8.4,1,2
169418,7.4,1,2
169420,12.0,2,2
169422,14.5,3,2
169423,8.1,2,2
169424,10.8,1,2
169427,21.0,3,2
169429,16.0,2,2
169432,11.899999999999999,2,2
169433,21.2,3,2
169434,8.0,2,2
169437,9.2,1,2
169438,3.0,1,2
169439,17.0,3,2
169441,4.4,1,2
169443,3.7,1,2
169445,12.1,2,2
169446,4.6,1,2
169447,5.7,1,2
169450,2.1,1,2
169451,8.4,1,2
169452,10.8,3,2
169455,12.6,2,2
169458,8.4,1,2
169460,13.5,3,2
169461,23.2,5,0
169463,13.4,2,2
169464,15.600000000000001,2,2
169465,3.0,1,2
169466,15.0,2,2
169467,3.0,1,2
169468,18.5,4,0
169469,6.6,1,2
169470,6.0,1,2
169471,10.3,2,2
169474,10.8,2,2
169475,3.4,1,2
169480,10.2,1,2
169481,13.0,2,2
169482,13.8,3,2
169483,6.0,2,2
169485,3.8,1,2
169488,6.0,1,2
169489,2.7,1,2
169490,6.0,1,2
169491,15.399999999999999,2,2
169492,5.8,1,2
169493,5.7,1,2
169496,6.0,1,2
169498,26.799999999999997,3,0
169499,2.6,1,2
169501,5.8,1,2
169502,11.6,2,2
169506,5.4,1,2
169507,7.6,1,2
169508,20.1,4,0
169509,9.2,1,2
170000,8.8,1,2
170001,18.200000000000003,2,2
170002,22.8,2,2
170003,15.0,2,2
170004,48.4,5,0
170005,9.2,1,2
170007,7.4,1,2
170009,15.0,2,2
170012,9.2,1,2
170013,42.8,5,0
170014,28.0,3,0
170015,10.8,1,2
170016,10.2,1,2
170017,10.8,1,2
170018,41.0,5,0
170019,19.200000000000003,2,2
170020,20.4,2,2
170021,7.6,1,2
170022,10.8,1,2
170023,28.0,3,0
170024,15.8,2,2
170026,8.8,1,2
170027,7.4,1,2
170028,6.6,1,2
170030,15.399999999999999,2,2
170032,9.2,1,2
170033,18.0,2,2
170034,18.4,2,2
170035,15.2,2,2
170037,10.8,1,2
170038,15.2,2,2
170040,30.200000000000003,3,0
170041,19.6,2,2
170042,8.8,1,2
170044,16.4,2,2
170046,8.8,1,2
170047,39.2,5,0
170048,8.8,1,2
170049,10.8,1,2
170050,8.6,1,2
170051,6.6,1,2
170052,22.8,3,0
170055,8.8,1,2
170056,19.200000000000003,2,2
170057,29.4,3,0
170058,7.6,1,2
170059,8.8,1,2
170060,7.6,1,2
170061,8.8,1,2
170065,7.4,1,2
170066,11.4,1,2
170067,6.6,1,2
170068,7.6,1,2
170069,9.2,1,2
170071,6.6,1,2
170072,6.6,1,2
170073,10.2,1,2
170074,7.4,1,2
170075,3.8,1,2
170076,7.6,1,2
170077,6.6,1,2
170078,9.2,1,2
170079,44.0,4,0
170081,8.6,1,2
170082,34.6,4,0
170083,17.4,2,2
170086,23.799999999999997,3,0
170089,8.4,1,2
170090,30.8,4,0
170091,19.6,2,2
170092,10.8,1,2
170093,19.6,2,2
170094,18.8,2,2
170095,13.0,2,2
170096,14.600000000000001,2,2
170097,7.6,1,2
170098,46.4,5,0
170099,9.2,1,2
170102,18.8,2,2
170106,7.6,1,2
170107,7.4,1,2
170108,11.4,1,2
170109,22.2,3,0
170110,9.2,1,2
170115,24.2,3,0
170116,14.8,2,2
170117,25.8,3,0
170118,8.8,1,2
170119,20.200000000000003,2,2
170121,6.6,1,2
170122,14.0,2,2
170123,15.2,2,2
170124,7.6,1,2
170126,8.4,1,2
170128,7.6,1,2
170130,31.4,3,0
170131,25.6,3,0
170132,7.8,1,2
170135,11.4,1,2
170139,17.6,2,2
170141,6.6,1,2
170143,17.6,2,2
170144,7.6,1,2
170145,10.8,1,2
170146,7.4,1,2
170147,19.200000000000003,2,2
170148,10.8,1,2
170150,15.8,2,2
170152,10.8,1,2
170153,19.6,2,2
170154,25.6,3,0
170155,6.6,1,2
170156,23.2,3,0
170157,7.2,1,2
170158,10.8,1,2
170159,12.8,2,2
170160,15.0,2,2
170161,26.799999999999997,3,0
170162,5.1,1,2
170163,7.6,1,2
170164,21.2,3,2
170165,20.6,2,2
170167,7.6,1,2
170168,17.4,2,2
170169,10.8,1,2
170170,25.0,3,0
170171,10.8,1,2
170172,18.6,2,2
170173,21.6,1,2
170174,27.9,4,0
170175,10.8,1,2
170176,6.6,1,2
170180,31.4,3,0
170181,19.8,2,2
170182,7.2,1,2
170185,10.8,1,2
170186,28.4,3,0
170187,7.6,1,2
170189,14.8,2,2
170191,10.8,1,2
170192,29.4,3,0
170193,18.200000000000003,2,2
170194,25.8,3,0
170195,9.2,1,2
170196,7.8,1,2
170198,13.5,2,2
170199,7.8,1,2
170200,18.8,2,2
170202,7.6,1,2
170204,16.200000000000003,2,2
170205,19.0,2,2
170206,25.0,3,0
170207,16.4,2,2
170208,14.899999999999999,2,2
170210,21.6,2,2
170211,35.2,4,0
170212,6.6,1,2
170214,25.0,3,0
170217,20.6,2,2
170218,9.2,1,2
170219,31.6,4,0
170220,22.7,3,0
170221,19.2,2,2
170224,8.4,1,2
170225,7.4,1,2
170226,15.4,2,2
170227,10.8,1,2
170230,13.0,1,2
170231,21.6,2,2
170232,8.6,1,2
170233,16.6,2,2
170234,10.8,1,2
170235,8.8,1,2
170236,7.4,1,2
170238,7.6,1,2
170239,16.0,2,2
170240,10.8,1,2
170241,8.8,1,2
170243,10.8,1,2
170244,18.0,2,2
170246,14.600000000000001,2,2
170247,7.6,1,2
170251,18.0,2,2
170253,7.4,1,2
170255,26.0,3,0
170257,11.4,1,2
170259,16.200000000000003,2,2
170260,47.2,6,0
170262,7.6,1,2
170263,11.4,1,2
170264,30.2,3,0
170266,7.4,1,2
170267,9.2,1,2
170269,9.2,1,2
170270,10.8,1,2
170271,25.0,3,0
170272,14.8,2,2
170273,7.6,1,2
170274,17.200000000000003,2,2
170275,8.8,1,2
170278,3.3,1,2
170279,20.0,2,2
170280,16.4,2,2
170281,7.8,1,2
170282,44.6,5,0
170283,15.4,2,2
170284,25.0,3,0
170285,17.6,2,2
170286,11.4,1,2
170287,19.6,2,2
170288,27.8,3,0
170289,28.6,3,0
170290,7.8,1,2
170291,7.8,1,2
170292,3.3,1,2
170293,17.200000000000003,2,2
170294,8.8,1,2
170295,25.8,3,0
170296,20.0,2,2
170297,8.4,1,2
170298,15.799999999999999,2,2
170299,3.8,1,2
170300,17.799999999999997,2,2
170301,6.6,1,2
170303,14.0,2,2
170305,9.2,1,2
170306,7.6,1,2
170307,10.8,1,2
170308,36.4,4,0
170309,34.2,4,0
170310,11.4,1,2
170311,21.6,2,2
170313,9.2,1,2
170314,7.6,1,2
170316,15.8,2,2
170317,19.4,2,2
170318,8.8,1,2
170319,16.799999999999997,2,2
170322,23.8,2,2
170323,6.6,1,2
170325,7.8,1,2
170326,44.6,5,0
170327,8.8,1,2
170328,29.8,3,0
170329,6.6,1,2
170332,10.2,1,2
170334,25.4,3,0
170335,8.6,1,2
170337,26.200000000000003,3,0
170338,8.8,1,2
170339,7.6,1,2
170341,11.4,1,2
170343,9.2,1,2
170344,11.4,1,2
170345,7.4,1,2
170346,13.0,1,2
170347,20.0,2,2
170350,18.0,2,2
170351,28.400000000000002,3,0
170352,15.0,2,2
170353,17.6,2,2
170354,8.8,1,2
170355,8.8,1,2
170356,7.4,1,2
170357,11.4,1,2
170358,8.8,1,2
170361,11.8,2,2
170365,16.799999999999997,2,2
170366,8.4,1,2
170367,13.0,1,2
170368,7.4,1,2
170369,28.200000000000003,3,0
170372,8.8,1,2
170373,10.8,1,2
170376,19.4,2,2
170377,3.8,1,2
170378,8.4,1,2
170379,8.8,1,2
170380,15.4,2,2
171000,15.0,2,2
171002,11.4,1,2
171004,11.4,1,2
171005,15.0,2,2
171007,9.2,1,2
171008,14.6,2,2
171010,8.8,1,2
171011,7.2,1,2
171012,8.8,1,2
171013,8.8,1,2
171014,18.4,2,2
171016,32.400000000000006,4,0
171017,10.2,1,2
171019,22.4,3,0
171020,24.8,3,0
171021,7.6,1,2
171022,7.6,1,2
171023,11.4,1,2
171024,16.0,2,2
171026,9.2,1,2
171027,20.6,2,2
171028,7.6,1,2
171029,28.0,3,0
171030,7.4,1,2
171032,28.8,3,0
171034,30.400000000000002,3,0
171035,6.6,1,2
171036,44.0,5,0
171037,8.6,1,2
171038,10.2,1,2
171039,16.0,2,2
171040,15.2,2,2
171041,23.0,3,0
171042,17.6,2,2
171043,44.2,5,0
171045,24.200000000000003,3,0
171046,6.6,1,2
171048,14.2,2,2
171049,7.6,1,2
171050,22.2,2,2
171051,23.6,3,0
171053,23.0,3,0
171054,10.8,1,2
171055,7.2,1,2
171056,23.8,3,0
171057,11.4,1,2
171059,11.4,1,2
171060,44.5,6,0
171061,18.8,2,2
171062,21.0,2,2
171063,6.6,1,2
171064,32.4,4,0
171065,15.4,2,2
171067,3.3,1,2
171068,16.0,2,2
171069,6.6,1,2
171072,42.0,5,0
171073,8.8,1,2
171074,11.4,1,2
171075,19.4,2,2
171076,24.0,3,0
171078,26.0,3,0
171079,6.6,1,2
171080,20.200000000000003,2,2
171083,10.2,1,2
171084,18.0,2,2
171085,22.6,3,0
171086,4.6,1,2
171088,9.2,1,2
171089,7.6,1,2
171090,23.4,3,0
171092,8.6,1,2
171093,7.4,1,2
171094,14.4,2,2
171096,13.0,1,2
171097,30.200000000000003,3,0
171098,7.2,1,2
171099,19.0,2,2
171101,9.2,1,2
171103,9.2,1,2
171105,7.4,1,2
171106,23.8,3,0
171107,23.8,3,0
171109,10.2,1,2
171110,5.4,1,2
171112,36.4,4,0
171114,24.2,3,0
171115,25.2,3,0
171116,7.4,1,2
171117,10.2,1,2
171118,42.6,5,0
171121,8.6,1,2
171124,8.8,1,2
171125,27.599999999999998,3,0
171127,8.6,1,2
171128,7.2,1,2
171129,16.6,2,2
171130,20.0,2,2
171131,5.1,1,2
171132,17.6,2,2
171133,29.0,3,0
171134,7.4,1,2
171135,27.4,3,0
171137,17.0,2,2
171138,16.6,2,2
171139,8.8,1,2
171140,11.4,1,2
171141,3.25,1,2
171142,7.8,1,2
171143,21.6,2,2
171144,7.4,1,2
171145,18.8,2,2
171146,15.8,2,2
171147,25.4,3,0
171148,13.8,2,2
171149,15.2,2,2
171150,6.6,1,2
171152,15.8,2,2
171153,44.6,5,0
171154,25.4,3,0
171155,10.8,1,2
171156,17.6,2,2
171158,10.2,1,2
171161,7.6,1,2
171162,23.8,3,0
171163,8.6,1,2
171164,8.4,1,2
171165,8.8,1,2
171166,16.200000000000003,2,2
171167,18.4,2,2
171168,7.6,1,2
171169,19.200000000000003,2,2
171170,21.4,2,2
171171,9.2,1,2
171172,18.0,2,2
171173,7.4,1,2
171174,12.2,2,2
171175,7.2,1,2
171177,9.2,1,2
171178,10.8,1,2
171179,44.8,5,0
171180,25.2,3,0
171182,9.2,1,2
171183,10.8,1,2
171184,8.8,1,2
171185,11.4,1,2
171186,27.4,3,0
171187,8.8,1,2
171188,23.6,3,0
171189,7.6,1,2
171190,34.6,4,0
171191,17.1,1,2
171192,11.4,1,2
171193,44.6,5,0
171194,27.4,3,0
171195,17.6,2,2
171196,14.399999999999999,2,2
171199,23.0,3,0
171200,32.4,4,0
171202,14.600000000000001,2,2
171203,9.2,1,2
171205,9.2,1,2
171206,10.2,1,2
171207,19.2,2,2
171209,35.8,4,0
171210,7.6,1,2
171211,8.8,1,2
171212,16.2,1,2
171213,15.799999999999999,2,2
171214,15.799999999999999,2,2
171215,8.8,1,2
171216,16.4,2,2
171218,28.0,3,0
171219,7.6,1,2
171220,10.8,1,2
171221,14.8,2,2
171222,7.6,1,2
171223,23.0,3,0
171225,8.8,1,2
171229,8.8,1,2
171230,16.6,2,2
171231,14.3,2,2
171232,7.8,1,2
171233,17.4,2,2
171234,23.6,3,0
171235,11.8,1,2
171236,7.6,1,2
171237,8.8,1,2
171238,7.2,1,2
171239,28.0,3,0
171240,9.2,1,2
171241,3.3,1,2
171242,19.5,3,2
171243,25.0,3,0
171244,37.0,5,0
171245,21.8,3,2
171246,7.4,1,2
171247,7.4,1,2
171248,7.4,1,2
171249,7.8,1,2
171250,21.0,2,2
171252,9.2,1,2
171253,15.4,2,2
171254,18.0,2,2
171255,11.4,1,2
171257,24.599999999999998,3,0
171258,3.25,1,2
171260,24.0,3,0
171261,7.2,1,2
171262,15.799999999999999,2,2
171263,17.6,2,2
171264,4.6,1,2
171266,10.8,1,2
171267,27.6,3,0
171268,8.8,1,2
171272,7.4,1,2
171273,6.6,1,2
171274,7.2,1,2
171275,10.8,1,2
171276,54.4,6,1
171278,24.0,3,0
171279,15.600000000000001,2,2
171280,29.6,4,0
171281,9.2,1,2
171282,7.4,1,2
171283,8.4,1,2
171284,16.6,2,2
171286,30.0,3,0
171287,7.6,1,2
171288,6.6,1,2
171290,29.0,3,0
171291,15.399999999999999,2,2
171292,9.2,1,2
171293,16.6,2,2
171296,25.8,3,0
171297,10.8,1,2
171300,11.4,1,2
171302,7.6,1,2
171303,27.8,3,0
171304,10.2,1,2
171305,15.0,2,2
171306,7.2,1,2
171307,9.2,1,2
171309,18.8,2,2
171310,18.6,3,2
171311,25.799999999999997,3,0
171312,24.0,3,0
171316,7.4,1,2
171318,7.6,1,2
171319,9.2,1,2
171320,18.4,2,2
171321,9.2,1,2
171322,15.0,2,2
171324,17.6,2,2
171325,9.2,1,2
171326,17.799999999999997,2,2
171327,25.4,3,0
171328,8.8,1,2
171329,21.6,2,2
171330,7.4,1,2
171331,19.4,2,2
171332,8.8,1,2
171333,23.8,3,0
171334,17.6,2,2
171335,9.2,1,2
171336,30.8,4,0
171337,14.600000000000001,2,2
171338,7.6,1,2
171339,11.4,1,2
171340,26.4,3,0
171341,25.8,3,0
171343,29.8,3,0
171345,7.4,1,2
171346,7.6,1,2
171347,7.4,1,2
